source_row_id,declared_language,detected_language,language_confidence,manual_language,final_language,language_label_corrected,final_non_target_language,language_decision_source,language_scope_status
8484,de,en,0.9999975053110698,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8502,de,en,0.9999981189048581,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8521,de,en,0.9999952302402113,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8524,de,en,0.9999982570990132,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8528,de,en,0.9999972926784964,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8546,de,en,0.9999948781666883,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8547,de,en,0.9999974605520603,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8564,de,en,0.9999962743370341,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8574,de,en,0.9999965553362811,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8580,de,en,0.9999961852012105,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8602,de,en,0.9999957986559529,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8611,de,en,0.9999956083290222,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8618,de,en,0.9999967118818747,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8635,de,en,0.999995490744678,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8638,de,en,0.9999969332709601,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8659,de,en,0.9999955939513926,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8665,de,en,0.9999977218967468,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8685,de,en,0.9999934162150352,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8716,de,en,0.9999983198723494,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8720,de,en,0.9999965489428846,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8724,de,en,0.9999959376797093,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8728,de,en,0.9999955896669924,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8729,de,en,0.9999964221398497,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8752,de,en,0.9999962537467177,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8760,de,en,0.9999960532965619,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8762,de,en,0.9999952081763064,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8766,de,en,0.7142829719388314,,de,False,False,declared_label_fallback_uncertain_detection,language_detection_uncertain
8783,de,en,0.9999961828442008,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8793,de,en,0.9999956896700037,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8794,de,en,0.9999955606096813,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8806,de,en,0.9999964991872867,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8815,de,en,0.9999959441497058,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8822,de,en,0.999997792545342,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8824,de,en,0.8571399322307426,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8854,de,en,0.9999960149654734,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8881,de,en,0.9999948181502158,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8884,de,en,0.9999970002257066,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8890,de,en,0.9999970229120332,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8917,de,en,0.999994849972793,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8924,de,en,0.9999961535073554,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8928,de,en,0.9999948532486276,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8942,de,en,0.9999958203589578,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8948,de,en,0.9999957741435707,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8959,de,en,0.99999708039895,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8968,de,en,0.9999972822227908,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8987,de,en,0.9999963056461476,,en,True,False,automatic_detection,de_en_label_mismatch_retained
8997,de,en,0.9999960853364576,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9008,de,en,0.9999951890987888,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9010,de,en,0.9999985572511803,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9047,de,en,0.9999972908391834,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9049,de,en,0.9999968522806312,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9058,de,en,0.9999976623586162,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9069,de,en,0.9999956324967573,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9071,de,en,0.9999981604280095,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9074,de,en,0.9999970437422727,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9077,de,en,0.9999952207722853,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9108,de,en,0.9999965100995931,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9116,de,en,0.9999971205624885,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9121,de,en,0.999997179167971,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9142,de,en,0.9999958014566488,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9164,de,en,0.9999979259021885,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9169,de,en,0.9999980258959047,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9192,de,en,0.9999961624764112,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9206,de,en,0.9999948753417864,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9216,de,en,0.999998051293177,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9225,de,en,0.9999959909865526,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9235,de,en,0.9999969942968225,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9254,de,en,0.9999964776104604,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9257,de,en,0.9999968732640514,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9261,de,en,0.9999960818932851,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9269,de,en,0.9999974783591221,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9281,de,en,0.9999958608201118,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9289,de,es,0.9999982371489985,es,de,False,True,excluded_non_target_language,non_target_language_confirmed_manually
9303,de,en,0.9999945912286952,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9318,de,en,0.9999992199693458,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9326,de,en,0.9999972288578892,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9330,de,en,0.9999981604161394,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9346,de,en,0.9999954481707132,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9348,de,en,0.9999971099717927,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9351,de,en,0.9999950522746067,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9355,de,en,0.9999968995130509,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9364,de,en,0.9999979587443704,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9369,de,en,0.9999978871213504,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9378,de,en,0.9999983984122677,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9404,de,en,0.9999946709172802,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9438,de,en,0.9999949802705674,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9440,de,en,0.9999959703081809,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9442,de,en,0.9999968131007624,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9448,de,en,0.9999958447921939,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9458,de,en,0.9999964158574205,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9460,de,en,0.9999975294396842,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9463,de,en,0.9999966338201279,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9469,de,de,0.7142844310039599,de,de,False,False,manual_review,target_language_confirmed_manually
9481,de,en,0.9999961628763598,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9482,de,en,0.9999961142528214,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9496,de,en,0.9999962695100225,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9501,de,en,0.9999983766231866,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9505,de,en,0.9999937036197994,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9508,de,en,0.9999991704563839,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9511,de,en,0.999997982853244,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9514,de,en,0.9999973434408274,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9518,de,en,0.9999978937203133,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9529,de,en,0.9999963164900305,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9543,de,en,0.9999965695397611,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9547,de,en,0.9999968005499233,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9548,de,en,0.9999944380065618,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9565,de,en,0.999996759830666,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9575,de,en,0.9999984645991373,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9584,de,en,0.9999952781472431,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9594,de,en,0.9999965457687485,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9602,de,en,0.9999977714683903,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9626,de,en,0.9999960018498802,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9628,de,en,0.9999967509649332,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9632,de,en,0.9999988901422896,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9643,de,en,0.9999970806428018,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9646,de,en,0.9999955987862088,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9655,de,en,0.9999976722640559,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9656,de,en,0.9999967025644448,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9688,de,en,0.9999960917591229,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9689,de,en,0.9999958340387002,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9690,de,en,0.99999659531147,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9703,de,en,0.9999970479473271,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9706,de,en,0.999996130967278,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9725,de,en,0.999997080555548,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9733,de,en,0.9999964874402493,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9747,de,en,0.9999973713195422,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9751,de,en,0.9999975986665219,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9758,de,en,0.999995635011938,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9772,de,en,0.9999958732667374,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9794,de,en,0.9999958089648102,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9796,de,en,0.9999963479297801,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9817,de,en,0.9999984447244599,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9823,de,en,0.9999977007722376,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9830,de,en,0.9999959948677817,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9839,de,en,0.9999954597700119,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9847,de,en,0.9999985021702527,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9853,de,en,0.9999960168256464,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9855,de,en,0.9999971561246992,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9857,de,en,0.999996806120351,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9868,de,en,0.9999958155422825,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9878,de,en,0.9999969308790224,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9894,de,en,0.9999973172054253,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9899,de,de,0.4645389106081329,,de,False,False,declared_label_fallback_uncertain_detection,language_detection_uncertain
9900,de,en,0.9999961835175727,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9909,de,en,0.999996043613553,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9910,de,en,0.9999968034382734,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9913,de,en,0.9999953742419423,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9928,de,en,0.9999952072215168,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9947,de,en,0.9999970475458164,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9948,de,en,0.9999951098950368,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9953,de,en,0.9999961121158534,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9969,de,en,0.9999980770330126,,en,True,False,automatic_detection,de_en_label_mismatch_retained
9973,de,en,0.999996177163,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10001,de,en,0.9999950808464881,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10002,de,en,0.9999950040468683,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10007,de,en,0.9999966798899456,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10011,de,en,0.9999938312658376,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10024,de,en,0.9999962819072116,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10050,de,en,0.9999949348436232,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10064,de,en,0.9999977029102605,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10072,de,en,0.9999980810275241,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10086,de,en,0.9999952419796819,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10092,de,en,0.9999981557748665,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10096,de,en,0.9999964863186416,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10102,de,en,0.9999978683383298,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10106,de,en,0.9999971590513972,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10116,de,en,0.9999965340923241,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10119,de,en,0.9999940829350962,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10133,de,en,0.9999974678797041,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10136,de,en,0.9999964715722258,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10137,de,en,0.9999986156035083,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10152,de,en,0.999995613463599,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10154,de,en,0.9999971194837743,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10159,en,en,0.5714269836637489,,en,False,False,declared_label_fallback_uncertain_detection,language_detection_uncertain
10160,en,ca,0.5714279931733778,,en,False,False,declared_label_fallback_uncertain_detection,language_detection_uncertain
10170,de,en,0.9999970456974414,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10197,de,en,0.999997163404093,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10200,de,en,0.9999972096210634,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10202,de,en,0.9999957479949908,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10219,de,en,0.9999954205048949,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10225,de,en,0.9999947866188348,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10230,de,en,0.999997397411395,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10268,de,en,0.9999945535730115,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10270,de,en,0.9999965959325803,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10279,de,en,0.9999978101913302,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10291,de,en,0.9999967850101058,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10293,de,en,0.9999964889856016,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10298,de,en,0.9999968905222157,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10320,de,en,0.9999961109948479,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10323,de,en,0.9999953938550983,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10326,de,en,0.99999489291773,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10339,de,en,0.9999956613597526,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10357,de,en,0.9999977965297356,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10363,de,en,0.9999962228555883,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10370,de,en,0.9999976898744392,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10395,de,en,0.9999960858400163,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10396,de,en,0.9999961481791872,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10399,de,en,0.9999949493756957,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10401,de,en,0.9999938466655692,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10419,de,en,0.9999960974669666,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10423,de,en,0.9999964716126604,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10440,de,en,0.9999967273689443,en,en,True,False,manual_review,target_language_confirmed_manually
10454,de,en,0.9999958294524866,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10456,de,en,0.9999965058724825,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10464,de,en,0.9999979318750863,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10468,de,en,0.999996753856302,en,en,True,False,manual_review,target_language_confirmed_manually
10482,de,en,0.9999968488876791,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10488,de,en,0.9999956215543582,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10489,de,en,0.9999979066965379,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10495,de,en,0.9999936058256764,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10498,de,en,0.9999980385343132,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10500,de,en,0.9999965486375367,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10520,de,en,0.9999956279906841,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10521,de,en,0.99999785847437,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10527,de,en,0.9999968448921625,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10532,de,en,0.9999955815798922,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10552,de,en,0.9999974887987582,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10557,de,en,0.9999958772123387,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10564,de,en,0.9999959432581493,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10569,de,en,0.9999973233623287,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10582,de,en,0.9999962186593578,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10584,de,en,0.9999960633525613,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10586,de,en,0.9999978475495749,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10592,de,en,0.9999960725550255,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10598,de,en,0.9999969324500237,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10604,de,en,0.9999968077473358,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10608,de,en,0.9999969151487424,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10626,de,en,0.9999974206666037,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10627,de,en,0.9999979595759327,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10655,de,en,0.9999997401190414,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10658,de,en,0.9999981152250152,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10668,de,en,0.999996888600098,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10676,de,en,0.9999963532614305,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10680,de,en,0.9999935548601053,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10688,de,en,0.9999973387860197,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10697,de,en,0.9999978256010855,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10703,de,en,0.9999978857505387,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10708,de,en,0.9999969793465149,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10724,de,en,0.9999957369149186,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10756,de,en,0.9999984559128373,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10772,de,en,0.9999973250995666,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10784,de,en,0.9999958073513922,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10785,de,en,0.9999969636916779,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10788,de,fr,0.9999966634368638,fr,de,False,True,excluded_non_target_language,non_target_language_confirmed_manually
10807,de,en,0.9999971755125809,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10810,de,en,0.9999979054179451,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10817,de,en,0.9999974809832811,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10820,de,en,0.9999959736855915,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10825,de,en,0.9999975616795597,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10833,de,en,0.999996998505623,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10854,de,en,0.9999964246702879,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10866,de,en,0.9999985642657903,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10877,de,en,0.9999955123971916,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10881,de,en,0.9999971338608248,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10885,de,en,0.9999958055662789,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10916,de,en,0.9999977290442246,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10945,de,en,0.9999943960093534,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10960,de,en,0.9999953891464076,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10978,de,en,0.9999959570999823,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10980,de,en,0.99999792352012,,en,True,False,automatic_detection,de_en_label_mismatch_retained
10997,de,en,0.999996772225194,en,en,True,False,manual_review,target_language_confirmed_manually
11002,de,en,0.9999953704329573,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11025,de,en,0.9999978990110241,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11034,de,en,0.9999971667030361,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11036,de,en,0.9999946323582549,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11037,de,en,0.9999961101617774,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11042,de,en,0.9999988119842398,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11045,de,en,0.9999953489973005,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11053,de,en,0.9999967709043197,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11054,de,en,0.9999956440088928,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11056,de,en,0.9999962601986792,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11075,de,en,0.9999956690021152,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11076,de,en,0.99999415778996,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11088,de,en,0.9999969202721948,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11092,de,en,0.9999948794981397,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11095,de,en,0.9999984005035789,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11097,de,en,0.9999970176029798,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11104,de,en,0.9999970621781586,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11118,de,en,0.9999976649731802,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11119,de,en,0.9999962138246427,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11120,de,en,0.99999660485574,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11125,de,en,0.9999975249832413,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11130,de,en,0.9999962053735044,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11135,de,en,0.9999962764142166,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11136,de,en,0.9999975665568521,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11138,de,en,0.9999948932244471,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11166,de,en,0.9999975851902907,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11172,de,en,0.9999969661147788,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11203,de,en,0.9999958229700385,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11206,de,en,0.9999961727347413,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11211,de,en,0.9999965061394672,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11212,de,en,0.8571388500329794,en,en,True,False,manual_review,target_language_confirmed_manually
11216,de,en,0.9999976959444463,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11218,de,en,0.9999968601067992,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11233,de,en,0.9999986699268928,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11243,de,en,0.9999968131998881,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11249,de,en,0.999996473899188,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11256,de,en,0.9999962951165322,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11257,de,en,0.9999944562142538,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11258,de,en,0.9999964189782047,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11289,de,en,0.9999983884138447,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11294,de,en,0.9999959573601123,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11295,de,es,0.999992723786132,,de,False,True,excluded_non_target_language,non_target_language_detected_automatically
11301,de,en,0.9999990642868805,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11303,de,en,0.9999974245548843,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11309,de,en,0.999997688011828,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11310,de,en,0.9999953509793963,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11312,de,en,0.999994717004902,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11316,de,en,0.9999975103360532,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11322,de,en,0.9999970249677302,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11329,de,en,0.999997369226569,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11342,de,en,0.9999955134909216,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11346,de,en,0.9999941046909576,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11351,de,en,0.9999982940055434,en,en,True,False,manual_review,target_language_confirmed_manually
11359,de,en,0.999997950485029,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11373,de,en,0.9999932226463296,,en,True,False,automatic_detection,de_en_label_mismatch_retained
11381,de,en,0.9999964971328121,,en,True,False,automatic_detection,de_en_label_mismatch_retained
