modeling_row_id,semantic_group_id,text_group_id,priority,screen_outer_fold,screen_cv_fold
5239,bec379d5d894ee4d50ba2e31441b35a50bf6e54d,5c92208ba1e1e8698cb88ed8003d5a3481e79a4b,high,0,0
5244,79f3eb039c3f000fa2965b4baa8650a9f0e5f80e,0eab6b326b466f3efe564ffdc4dab3719a29371e,low,0,0
5247,e4a656b6e3f5a6c56c88f3d9c7c8f221776a752d,3174e568a9afb10b748d3bd7c63601ca92b0574f,medium,1,1
5250,56717c7c997c7a512cba9d5dbf7fed8cc2feae97,5c5c93079298a816d0e8ddd7188d17930571e793,high,1,1
5260,1c7dfe72c3d740279e435d9dccd56d879791ff74,90cd6b3c3b755aa6c5233e9877ea2bcd4d4cba9d,medium,1,1
5263,0f150cba20d324c195fc5576aec7dbbcfb8b190c,261f34800aae56034a3204cdbd706b5c63b4da8c,high,1,1
5266,2bf4b887997ee48934defedcc28e8d68894488de,b6fa0842cb4408d5721c482724e85e0b8b79a74b,medium,0,0
5267,d1d4cafe41c31c0032a1745d35c67119ac8037fb,ae75ae60023f4bfa06242596be92506a07d48915,low,0,0
5275,55567c0f77f21dc1d6cde9075a6cd1a9845ff77a,7755778be7b9e84d5868b29c81508f92406c5a56,high,1,1
5279,9f539de6135a3f54279151c97778fadad114a26e,526a533a5c867d229975768c984c80dd32705bbc,low,1,1
5283,aadedb88d51c452a3799e22ea74f2b6de950d3dd,9f12f6dd5dff1ba7fbbdfc6e381d62ec81449a69,low,0,0
5294,fea05df046f70cabae69b9ea7bb3c1722b3cfced,0e63d17928104a3036e680146e3278a863c2a287,high,1,1
5295,60b9f82fc097665b94c06d16ed4255803dfb471d,0934c135152e6e0cea54ea019898559d264d5a22,high,1,1
5299,2b8a37ec8588e5535a83b3cdc0b3378f3d783783,77e8831e1514b44ca959221dc136911bebd83821,medium,1,1
5302,6ace62fa4c890a89db22abd334cfaedece189d37,ff3a90c05994ae060ac8a5127b0eb505f8235cb6,medium,1,1
5304,c9fb48096ce89334fb41204de7fca0b12f412071,240b8c7422b19d2bdf7c3c989986943930aac806,high,1,1
5311,6a0041d5347feba31bcc93259a7a0a948705ba5d,7de9779c6e31101866c61f84a887e5aac6d7f938,medium,1,1
5312,9045a7c43c66b5c404bf461c86cc0fe1b099c8a2,195c53b2bc801162a0578fab8843559e9638e755,low,1,1
5313,befaa4238b73a9601fc23eab03bd3f2b6fc224b3,6d9cd4f4594d50fcad433d8a6cd2e7df5e91c684,medium,1,1
5316,2bd36d4d264705855cd3f4b89b90dfae9945046b,3f20ff9da568786d7cac221024c801fd7fca42c9,medium,1,1
5322,cf9a2da33f5acd4217e33850d86ff86558d83f50,3f72acbd444e7c21a834ad9996836ba1672f4f4f,high,0,0
5326,8a5b03471d45be11a908868677926298fa25a6a3,e6b5a0cb405a4aaf983f3d9fc45b2ede9f9efca9,low,0,0
5330,915d325cc0e52f5455815c2f15ff29eb641b0efb,b8ef87cc8b92a1ed3031332e16e2e02e72cfad7c,medium,0,0
5331,d86fa3d22b92622e457e420138d2ef296d4c3bff,44b9bf190b797ae6838c89f2428d921cc5a486ff,high,1,1
5333,36eb3aed4bf01c4b6cbd962a031d6a4bf50c8c29,816f4f4696a998f4c03ef2c26780c979a99b2c4d,high,1,1
5336,c13653775bf69290063543f744455844d3cda851,5334c97932a5db4046e9b9306ead64ca8aae55ef,medium,1,1
5337,e068a69d57910d9009dac0af2bfcd5b4fedc470a,f015aac5f1498f7108017b8597c346682d5a9149,low,1,1
5339,684a836cf960f167a8b21dd7664b3acdd0a2f2ae,cd4a50430f6abef15c68254328a64e974dcccd4d,high,1,1
5343,e24683adc70ba0c186536293dc00b45f593c780a,e27b982a76a0374d7420e2719d6369bd6d528e76,low,1,1
5346,c21fd3c7ec8a807473cdfae654852057e8e5a8ea,5bac222be0df573a3633c4e5d6fbbc3be24a025e,medium,1,1
5355,51f04b4d0d1b192c694a0dd228c706d75f3b9e5a,6fb8424f573deb2f371b6c8641ef93c14cc02dbc,high,1,1
5357,50eb728fce4ba791d672d650ea3407a7a58cc17d,f1107979b3d667fcdfb3ee0fc910a5f1a541f2b3,high,1,1
5359,e2d1b862db566e41cfaf20c1ced9e08f16f8a90a,48007615e63bcb1e2be4b21e2c40d2f8dbd0f374,medium,1,1
5361,728ec21d314616811e2811bd05cf10575524ccbe,fe686a6aa94d050802e442d7fc84a3ba00c010ac,high,0,0
5369,a2461e9fa9865dd094bc4d8f5dc00e7ef3917d8b,7552a2c11d1fc89577734c65ca848c119387eced,high,1,1
5370,ae8d5fb3f97996615794dc72825228cff6432264,603b6f733d13434da965b9de591c8fddbef632bf,high,1,1
5371,d534cb6dd91d360ca871a1e5b6c0bdef684f6c87,e2aa16546b7c9fcebe0f60975c56c695c7ab29e1,medium,1,1
5372,7708525844945603dde7e64bd3992e98b58387c9,9b95c222565bc32b40343bf0caf6a24304628640,medium,1,1
5376,e6c9cec2e49a9eab92bbf244683894bf1a206d69,a1f832101dda194aa7737fbb271407194d9a3567,high,0,0
5380,dc69ef9cc26f5d3198ed7884b09bb38407085e39,36fbace08e00f928d91b71c370e173df7b92627f,high,0,0
5382,c1d5aacc0498aca5ab86484bca12f2ee1032985d,3275a51b44c7be743da2c4796fce6b640704502f,medium,1,1
5384,cd4647924f247b2de3e638f489d486f09d385b0a,d66c73e03aee87628edc230a49349c16c80a85b0,high,1,1
5385,6f51011dfc4b5d4634d185e8b58d83e1d69c36e2,77cc83b04f8d314b156bb3ab2ff987ae6fc73897,high,1,1
5390,f720234ed58d48890b313c907c0d665a5e5b263a,e305f5dfd72230f2b6ef9cb83511aac772f5c8ab,medium,0,0
5391,8f2269e60f35fcb34939418b72e7657ea0f73895,10b77513ca9a9b9414e8e72379a84bb19b0d7f9d,high,1,1
5392,b4f8c17508ca78cc61f7deffd3ddfe6f1395c0ef,d0d1510f0153cf5c26922406d968237b5dedb4ed,low,1,1
5403,fec38d7f8e292823b2541e02f568f6e361a3f983,f16a803a9689e300262ae35b6c4fb71a48514ccc,high,0,0
5407,6b9a58c52eada2159d49d8739b8f9ff3e33c2ace,e3c997c84cc50044aca00b17210f9daf32d850a8,medium,1,1
5408,b8b2593a75cebe35fd96c5cb8f04d58fb85c2fb2,7208436ff1aeb9632092c6ede178fee92fa4c7cd,medium,1,1
5411,db64977cf5f396fb7572edf72480f738c2844d3f,a57e903325883f90157c01ec80d4bb61eec25b4d,low,1,1
5419,a40b8e632acff0591e19fa092850f1143b48941c,540721fd16fcbae6a24eee7e16feb74ddcef5710,medium,1,1
5421,4b46b853d018d531e727df772b5a3bffd2545c8b,c8a24b1b5bb6a7f574fac43c37895e76c7da2583,medium,1,1
5428,eed7524d935f02b227461ebcf12ca82784deaf31,ce39ed2b27b348845cd1bf23f0ad1e1fecb79811,high,0,0
5429,bddf8af22051837e8f6fb3757e505dfd2171d88f,51216f0b98423075d5dd35938f7270480b91baac,high,1,1
5431,367674000f3fa187cd9b67c670de4aaae9fe250f,4db8e339eab868ca3400554dcf55e5f025652c7c,low,0,0
5436,4b3e7c01c10054fcfb39865d33442c4f890132d1,d221893663400c3e55da5eab69dc2cc2b020cfdf,low,1,1
5442,70e5064c8df6cfbfb1879c43c20d2e9b799a5ba4,cabc661b261db3fb1a23918abb231d8c1ac7b0d8,low,0,0
5446,5745f871efa7a4d6ff215d9fa0e9bbfad9f3c27f,6fd8de8660e750d5323c6f63b53ce2994b5f9462,medium,1,1
5450,c3c54f7e089ef4ec1f60de9999183a3a36c5e5c5,7f02e598b4136b7863f1796b6d4e343f22951c0c,low,1,1
5455,8422455b890728097d34f8d4958e0f6e3793b0cb,1698aada66ee7faf751bbaadd037b10fe7df8971,medium,1,1
5457,757ca7fa6b59763bb8c99f6fb65c46eb9fe9abfb,1bdff49c747e5d9090ada796abf9c96360d614bf,medium,0,0
5460,d3905b1bcab13c72eb77ccaa3371993c6c766000,fd7bcd503237bc3aa7e860797da419255f53980a,medium,0,0
5461,8364a5a8844214e0c8289a76aa961330d3fea048,a9cf0358b453533de2304a202426791ce0e7e350,low,0,0
5462,2a3a4981f6da0f802121bb4e086db92dbb6aa313,943d2f3e7415dcfec3eac64d2f82dfa10c8522ed,high,1,1
5465,91f12cf38f0e5953ea196e14ba433d057f125809,8b1a7c6b3fb4878d62e7b27c73cc8a46ed6ed4c9,medium,1,1
5466,53eda4f36bc8e30d2015bff5bf0f950f178c9865,d8d5bcf476033b991ffdb46d4d17c44d76f33704,medium,1,1
5469,4d8c58bb348b253d3a9603b4b768dd0b14b9561e,daf6e8ff37ab3394054da2242aea198c96f9652e,medium,0,0
5472,4e0a9dbc2cb7fdc54edde4ac23ef7eb50cb6117d,0e4a622b809bd32468983010511b9a8dd9c88e3f,medium,1,1
5481,28762b8c3354c239697fd8fb868c158d2bd85386,21360bf91150eb4f3defcf776011df755b2c5782,medium,0,0
5482,75d3a7deb49efb57fb4a3b55ca39ce6081e89091,6c1df2b9342eff47558dcec108d0fb38262767e0,low,1,1
5485,35e566fd3421c3259912e4340e3c02fc976dba66,6ab018b60ef627367d8af4a4ac4f98b196a0aff5,high,0,0
5487,a9c114ece9d9a664acf26bf0ce134b2c6563d50f,391df0d77c909c3debe44a3f968b46f65bb3b98f,medium,1,1
5488,dcfb120a9a50318ca159071fb4f038e495c2208d,b5ce73eb5dac6cfd3d62fffb9475e09617a61861,high,1,1
5491,663a2132849bf2adbfa46a24fd3309991f7989db,e5b8dfae8019ba1323e32de5710e658f606e28dc,low,0,0
5492,3c49f3aad9be24d0328fc75a4c477038ada01342,7ce5a5d7c492a40f5c98f1c1c9395ba3249769c0,high,1,1
5496,452a302c7605ea9892f67c6068bffcd70e9bcec9,dd821fc0a237379294ab433e95a74038fba40b07,high,1,1
5497,abb740daf25185e19d1df7faaea8ddca9bb78f05,552707dcb05bb8d1e2282824035294f4be7d0168,low,1,1
5499,e4ed8c934cf5a8b73299a83202a75ee73f311a19,9c9cba128d80ee9fdb8be09a0ccc046d3dc9989d,high,1,1
5503,59adeb32e70041b27d3cf78c41dca99573f9a7ce,6f0e9c2ae722ca1398623f4eb7db890f278a9326,medium,0,0
5508,f9eac147ae25346e9f7e717cee45f36df6c42794,ef2c61ce775b8837e0e0dd7ff6a57d21ddd8bc5d,high,1,1
5510,5ae750944edf1eeb93235c6b2747ef9f1ec692f5,ecb8ae49d1b6f847ab6255f4890d003fcac8b9da,low,1,1
5511,507059a17f2f2fd8895318e681399505602b590e,9976dd9caa6f15eb826df2fae7f2fe080724c58d,high,1,1
5517,6f6a510fee1e266da60126e986af4d5f8ec8710b,41d6b15d22e223198f24d3358eeae9caca4b0ef3,medium,1,1
5520,e2474b05bd452987bffb79dec163161d04bf0051,23acf9ff05c757535c867827a2d71d6b98474dd5,medium,1,1
5525,bc6be9d144c1db75ca8733d61723a20a73c99807,34cc399b08ec35fc8e71e4684b7a0f75b0857917,high,0,0
5527,b70ba542942125f016efc2f8df4203dfe257cee9,eaaa95fd14a00f6b434538bd6039d76a6a303b64,medium,1,1
5533,242c5aac0c7e89488a43c33af23b76dfda6d4a3f,f3202259a17b1e69432bae6c2bfdb5f5d2d6f493,low,1,1
5534,029a55ecc6f4a66b30f025f757b07c6474741104,4c5d233600d4e71fedecce0a138138ebe6b40caa,medium,1,1
5535,7b8c5331bc5af831ac1653a63b6ac1de99d4d16f,642b027a1764c9812ba209acc883cc6e0bca55a0,medium,1,1
5536,8c94da27160d0479755dbaf8e4209005dd0a55b3,66193a9ee622943ec6067a4e821a07bb117afd67,high,0,0
5542,0f150cba20d324c195fc5576aec7dbbcfb8b190c,e5ac70827238b8fad3e71cfc00cdc0f22fc1d57d,high,1,1
5543,803e9bb2a579cc5351026b5eb57eb7c2fc17c736,bcabf451db4bd21e6daa8a391467b5bdadc9f128,medium,1,1
5544,a1728837ae6504d4331b9839524965026547fca5,c336d5c54e683d294374221c74bebb7a7ae2deff,medium,0,0
5550,f3d3bb355fd1093ffa72898b87799f5db080650e,4d9c1273ee7e775c35e97782845ef2306ccfdd6f,low,1,1
5551,9a18f014d37599e202e0952e365f2b47513a5a44,7a51a6dc50f6a34a3509d1db6affac05f83b23ea,medium,0,0
5556,9e5ef0afb609e173e06f29a1b75d9133a84c8cbc,24e169780b4b62a3d5ff06c336cd95c330568fa4,high,1,1
5557,a41e11dfb90582826693e37b18ea7b3e479483d9,d415d5b34016319130b1a952e4afe5fa0fec0ad2,medium,1,1
5562,77913b28ea50fa1c5e5a0b4ece66d8d1d9502849,dde51609a6322b5cfe60e720ceda728ab6683411,medium,0,0
5564,1689d276556a2aad8ab67002291320bef707898a,449fab0c0d754a2185741bbf5c994641399874a5,high,0,0
5565,687e39c20fa3f4dcb8c21117b092c88c92000c96,660d99504c99270dd10adba8628b978ae5134d75,high,1,1
5569,974d568da845641cf27831954df6275de5596649,13851fa8bb81ea12d6dffd6d48bff412de1689eb,high,0,0
5570,79922420aa95b112ebd8514e696505785b0f63a8,cf4a7a733ca8ded3e832b7a7b4ab717a822fb830,low,1,1
5581,8ba47e508220cf2172b41812d945de229161a085,71306ccf8ede0fd69e9580b069210445a246ca9a,high,1,1
5583,ede5e3545d01509466ccf613e30c82494654006b,ff1dc476403c2962c9f7708ce492dbd0938a6222,high,1,1
5590,11ea34e55a59e7dc6e6ec8ec956922e2561a929d,b2813f65bfdef55a30475fdd40c19b677de8615e,low,1,1
5592,6034b869806830577fc1d17d13ab9e8bc37218ac,d523115242c5a8444d2aafd72ee39b3a33cbc6ad,low,0,0
5593,ac1894d73dd110197809564c32e4ab9dabc7fae0,218573d64272e77533b3f8a202162e4a3136cb00,high,0,0
5595,16fcf3c1ff003319715568ff92225c60f7d3c414,e96c8ea44a1fce0e85f801bbc0efdd4e63de1179,high,1,1
5596,fd2bfe373e27e5e7eef2e460d9edf9a55eb4c889,995a024d1103f7e94e74624bcdf6a76f9e6c1349,high,1,1
5601,08dba2dcd99b934d584635910e711af7f183f356,018e608c3d6fe42454693d29e2568d560b7626e8,medium,0,0
5602,ff37d6021a33fe1edc91440bd66ea0bbd63eb6d5,ab0a5eef77565da38ad51904acf8980eb481dbc2,high,1,1
5605,d2e418a0afc2365bc2be0000d8c714f7ed5ac555,ed1d285780914b8a1c79aacc374732bfa26eb3f4,low,0,0
5607,4f4b46035aab6c747c9236db0839cc1e801d053a,0b97770b1cb389a480460924dfef0fb1ea27ed00,high,1,1
5610,5b5393b13758d621ad795ec52fca68971d5ed2e0,e8440742c9cb5cdb61ec15cae95b3cfa5dd95727,medium,0,0
5611,709860b744ceeb76a4dbc2d8774cc8d6462c44c7,962773aeda3aec120437f45700fb805d05a1e75a,medium,0,0
5616,33549f0d9505f7ca210aef060302d4ec22a9e5e7,9274ffeff7660eb003e081e6136943d2490fef8d,low,0,0
5618,dd69cd20559231a92cf7502602de515eaf5c5e03,b70c9531957b61325f070268caa3366bc56f2358,medium,0,0
5619,886e4bba194ae48e65dcc0ba2616e8add124177d,71879ee83a79c69a882ec2f8bf7f1f67ddf2e6ec,medium,1,1
5622,744caebe164a5d957ef398e9179254a83fbdff96,a7e2b8b50121ab30bdb66c369e4d3a97789ce761,medium,0,0
5623,2836ef931fd92fca8147078592b4a5e20b2fd111,5967df672f9d63edde5c0dd1f7b725029ffe87f2,high,0,0
5626,d64c9c759ca9a12c0fa7e3641c3682e492288e67,0f5fb145f0ed2e7cabb1a92a4c6dd0b4e450197d,medium,1,1
5629,adcf07daf72403129431653a6688f041d3526ccb,995d527ea04dac517aac5ba860cf76b52e1bc5df,medium,0,0
5630,69f5d5afacc92131ea9bd5a700fe2443610a29c5,aee7ca21ad234950734ba3520ac95b3e877aeda3,medium,0,0
5633,73bc918048523a4407b2dadd4dee81e3b93ed315,5bb0aa34087373c0cb59e51bd150d6d31c640176,medium,1,1
5634,c17321828f421bde952955e5dfd648335328da85,2c62e41bf09b96fe3cbf42d4984b61b2dd967077,low,1,1
5636,50ee218b8e753a68f707178548adbb7a5f66eff2,c5dea7fe8e7f3baa11f35f34d299f19049c51941,low,1,1
5637,2090cfeb1db50ed723692f4084c0934224499495,9d2324a721032555c81e5e93c1c8caa3106e96ec,medium,0,0
5643,69f21cedfd056dbe153e6e1e92acdec6f7b4aa71,fec4161698512a48c0aa04adbe5ffe83d347a5b9,medium,1,1
5647,a6718e1824c3ab1a36cce8f2d6ae74916b65d05c,75031de18bade154019b0f5b9fcbbfdadba03cbe,medium,0,0
5650,779497706ed5b7a7f7cfef1e919cdf091fe8ce08,eee27981d9e7e8479b65bb75680e50cda45e6ffe,medium,0,0
5651,d385df85c3c6b9047b7dc8e05d3682473caebf5f,f9a326c253bdb91724ead29623fc61bac5b50221,medium,1,1
5654,b4f8c17508ca78cc61f7deffd3ddfe6f1395c0ef,73c0eea862b23ce2808fd02a429b8e11b22182c8,low,1,1
5656,2eccbd16d8d660d6f4df5bac9a80c6db0d9eb9a6,489a875adef48aeb02b2bc18d4cb54311b48312b,medium,0,0
5659,37611084075da2dee70460d982b379bb5650b925,16a5ff63ffce5281d45022dce7bb8982b5f8111c,high,1,1
5662,d83cc8f7148d917b8c6b18622105e7c12a806ec2,6e3e1ee27a5f597c30e211162251127e0a652064,high,1,1
5663,299857f4a59f1d245156e5518f180e925317fb3a,58a1650982988dffd48f049147d1cea6c113e46f,medium,0,0
5664,1cc122f568eeee8be726ba238cb41db88f43f9c9,44803c3073ab51444f901cf3c99e4ca0a1d8d1e9,high,1,1
5667,6679647a2c8c061bed140d113f53be5ab56a5da6,77a8a9040e8cd8c72e597c9d040a7b046e2e7211,low,0,0
5668,4cdc95a099ba95cbf9c8a6acc5c25c60e6bf45d0,09f2c3a984e29c30ad81e57eda540c1035508fce,high,1,1
5672,56d3628ab3779d27be3b0fec2edc5b4838b818a4,6268e914de2eaf502bec515dc36053591a4eedc3,medium,1,1
5674,7122fad02ed747e8e0a621df332c8ca5726caa18,ce0fd2ce643f2cd15bd6a9b16293074b1cf712c0,medium,0,0
5677,e3e13e9cf7933c5c4ed60d89de3519098b613d17,3aa5903c7f0bb945a3e2c95eb881242e96be9868,high,1,1
5678,5eb9ef1158a80ee99692d2682ff79e090968a4a3,c91b06f5ce18e483a75305cf5a43390497ef90a0,low,0,0
5684,d2b14ab402a47453d713a34cc48f0dbf5393fc66,ec25888e58545355d40b982e48e90104674e4e8a,high,0,0
5690,1207fb907a829449b2e82743fcf9072904371c96,7f44b0ea7f40c880eee5a04daac379a5a967c9c3,high,0,0
5691,5f9c5c7c27ef9debac6a7d963afc4b5bdfd0fdf5,cf59d59580b25826df5c94c17a5fe79c5835a742,low,1,1
5694,4db33241612b28d7ebc392880495d698892e3aeb,7eb20cadddf9ecd5fa5112136668c942e5da66f9,low,0,0
5696,ab6f117399f297d7ef9d96b66daca08bda921b24,bba7ad7590cf0f6bcfd3cc57f0cc7517a48721c4,high,0,0
5697,52ea285c3152711db2eebb6211bb8dcc70192423,2c6aa656c30c937cc77a10d04a14225d74382b43,high,0,0
5707,285fd31660d3734289648050e70b2c76322fe975,76fef6f51d3c2ac9e8aed98be57768bad8e95a33,low,0,0
5712,7f4ebe1ebfbea6510f4c74e9ffc949624c48a995,37705776c201932d68a0273562930c31c000f10a,low,1,1
5719,687e39c20fa3f4dcb8c21117b092c88c92000c96,ff080f5973ec2e49769d0571a756a9f3e0878255,high,1,1
5720,ae08c105471685afb6598be3e35f3c0a732dee6a,345f5b8c897daf988344ac2f47ae381aa1c7f7aa,high,1,1
5721,5bc44b715277169c85803c4a2b693c4370a76123,f23643c9046c9210d53bf5c1abb2b5310689513a,high,1,1
5722,006ec45a39d821b50f75b32f14cdaa3dab7fe319,235739bf2ddfa327f32d44379168d0b5265cba50,medium,1,1
5723,800f9d022e273fbbdb18ec50a6a081dd70eedf07,c1b2493c2b7742ad0642273a3a7d56e3dda61dbf,high,0,0
5731,4dcbc332595dbb60d6d84ea5a3cb415ef2f51af2,1fd851d618012cd9c579d5519f766a1c00b88657,medium,1,1
5736,24adbc25f7799f5de9269ef246c0da64a4885ea0,4c55e9d37e806d1d00a5e20b015abf9b7300d85c,medium,0,0
5737,fdc1966bf043b1a4e26097b646934af41e555b5d,f9a99255133c91da4f2e97f5c6fd8f1294b8449d,medium,1,1
5739,e3531bc6d1fba39a412a1d638649b646b63be41f,89c0565653cac9e54505d837e84559b77518f5dd,high,0,0
5740,aaf7636be73cb48563cb7d982488df99c107494c,b8c092cf5c4bcba62cfe4691db21a6b9262f7de7,high,1,1
5743,e3cb3d59b8cda2ef1109e72968ab47d538b7a886,1f64c0e6a4bcdfdfd7df6a710180ee81d8874206,medium,1,1
5744,8e9068d867fa531bcfbd3f45c3787976fda91f85,2b129c4bd14200044d28bd8047f128a01894baba,medium,0,0
5745,b1f1a7b041d23c8cdcdfcda6c825df5dd6c8e546,ab4b6c1dfce5d3687eef50c6138f1acb52210b2e,high,0,0
5746,35e566fd3421c3259912e4340e3c02fc976dba66,e9fccf5132e32ecc72aa7172b3f748f01b5a13e0,high,0,0
5749,263f93ee1e0f20cb894d14c896d573c3b7dfb16e,85f5a9342d2d19ac983d60056805901839daeb4b,medium,0,0
5750,81a1b687b197ab1e4d6a9c68bdb1b4dce1a1a441,eeb52b2ebbff4be92329175773c6aefebd62eb3f,medium,1,1
5754,167fab842a57346418f1f11aec5d17a9f4b3646d,63572484c3ec48e7caa836886d4a5dd6db847e56,medium,1,1
5757,72554fe883bfb34c0a6e281ca36cabbe6e39af96,7f9c8ac30775c8e9edd20417ec06d3aaf25533d2,low,0,0
5759,37585294bbe9aa29c509b40b5b79806f3a630d82,c8d80c1605f39f11cfdb1633577b154dcb196354,medium,0,0
5760,d8efc017fc2c90b2fad23e8e6bcd858a7b14e812,bb969c5d3f879fde0ca4c7e1c55cf0c494f9eda5,medium,0,0
5761,94c84f9463064d6ce86c54f127f351a9b109bbcb,b30ea7896111f280d2ce1e6613b1e870917a613f,medium,0,0
5763,b20a16a1a9ae1557f6359669659276dcb0ceddb5,fbc8c25ae4db98e283227ec15d164c548946cf2f,low,1,1
5764,9ee5f300273bf19cdbc63f6e90598f3fa7a04f21,22476eb842c1d45542089aa8d0a460705be1f5c3,high,1,1
5767,81a1b687b197ab1e4d6a9c68bdb1b4dce1a1a441,aa481f9d5b876397821f31e0fbf26c6033fa73f9,medium,1,1
5772,a4b51a568296ed52612beafa4b09ca78e98b1694,9adc4c6211f0139358dab0cff4bd856f8c97b89f,high,0,0
5773,41898dee8daf77b6936f1d041231dad200930eb8,8f169999866e4cb09448680ad4a1aa9b32d04975,high,0,0
5774,50ee218b8e753a68f707178548adbb7a5f66eff2,c632e07bcee6274dc826cd01afa080cc478109ad,low,1,1
5775,1207fb907a829449b2e82743fcf9072904371c96,fdfd9f35b688368f014a4532886855ada77450c1,high,0,0
5785,93fb7a322500d1db5e97db2e4ec405f5e3f50299,a76847a934903e60152b0e1d443e8ed0b2537951,high,1,1
5787,c740084c9ea21b83e50d35b2dcf31d36331b62e2,4d30ae7cd290d998a4debb0db3c79e99dbddf88d,high,1,1
5789,e5acb0c79e57298fc4e79e0c57f234f095b12162,c8ed60c076e752258ef53dcbfe00e018d38060a7,low,0,0
5797,9721540ad14567278e2dcb8f3b757ee006c240d2,d13544a1cc3e912622c49a46ce00207314e030b2,medium,0,0
5805,b79764ce763fa5310d7b7b1b30e26dda1c0fbf76,91f1f68029b93bd82a4d1e42221c1183246eae4c,medium,0,0
5806,c192c4841ae974192fa161ba8b0263c6220c95f9,0921701ff30b92277bfa69c68743f2e51d78c355,high,1,1
5809,dbd0c4564165f8e905a0800a5553f075790ea027,7799e46f5e93c43e67a9e2b60ec1855bc6d53b4e,medium,0,0
5810,1689d276556a2aad8ab67002291320bef707898a,498f8043aabcb844fd23a326b7218da283ba590a,high,0,0
5814,480dfb6adf79a8dfbf3dd2fc7203eacd6b514afc,beed5fef8eeb15cacf416b40e4bd2c768d2c7d66,medium,0,0
5816,06abcfe1c45be6f3938933ee39a167e2387f23cf,e5dc40017c686e90685ae5fd0fc40feb6200e980,high,1,1
5817,f5fbd07653d3fa7e5b10df36183f11707cef5b3f,9e4584abfb9045bad67cfa55bf14ef5737988561,low,0,0
5821,d0129fcdf5054dff17fe5b891c002fda019a1033,bb5fbaf4bb970fd98c65224d071d29f4d9ce87c2,high,1,1
5823,d3e98379429a54e109c1e89e400e55bc33f99df6,6d191d4aa79417f5e51ee778bfa5aff2df233043,low,0,0
5826,1cc7edca972aef496d7dd4a6e98dc1536e8ff69e,ded036517fd8814979e7fe2ff701ffdfeb704b89,low,0,0
5831,c9bc94a12dde1ccc88077efe4358424a0ae3e1a3,e0634953df3fe54d1badd2310bb91f5866b299ef,high,0,0
5833,f86c5f50db0b90563964e9c2a51777e6ac9e3ee7,7784c03cf4d9fe7a7d260b89c1985b9eaef6248b,medium,0,0
5836,e14cc3602baa6cbac521ec306fc64848096374a9,4800dd193cec8b9b686bfaf4403df795c07c7f4b,medium,0,0
5837,b47ae70a9be28f9ea58f09df90b4f91d8aa965f7,fb89c1287944106b1cd1190b994ad90b72c34323,high,1,1
5843,11826e7b3c592e10527db3f64300611b982cafd3,687412d99f4ede2ad82fb9dd33b7d31032603c4a,high,0,0
5849,b3439185a1e12204925c041345518e2668c23add,fb95939282ae82c279ea65b8dfe79051856d6278,medium,1,1
5851,eba07d8033a0d0fb2c3da9e5b1b584d29fdda0ae,19c85befccb4c98fffff87f309ef50040975b54f,high,1,1
5853,40249ca80877b99c86cde6b484c7eac42bf43dbd,0cdb273a27236b25a858c22a6f4b6c95776c6011,medium,1,1
5854,d40d0e7561ab30a549b1e83e2eca5607e0c3768a,b1b1ea46f615960e719c59713d0e6fe459d33c6c,high,1,1
5855,acd2b9ce910354ca009a76be7db77d341ef14d60,04465f5248c4d07aa362e36829518d2392e5c813,low,0,0
5857,e72471f9d899feb2ee6fb9f32b065eddd04eefb0,3f81ba14de923fedd889ecaf22e0965872a7fed3,medium,0,0
5863,737c59e456ee82b35566341ff8c7d84fdb2dc1e1,bb3a0697e416cbc5cb1b39c39af824569dca2081,low,0,0
5864,07cb34e59af70f34172d9da2e828d54f4cc76374,a5c12858ba896b0fb259616faca8cde479c64163,high,0,0
5866,cbf45335e6844973b2fc5fce5d02eff03f237ae0,54af4bea48a84a2bea50b2f39dcbe71a2e58dd77,medium,0,0
5867,754eb618dcc3a4c6383997106289ab5c20d13ef4,b9105ebd6d54c194b4fefd936b06b65c87b6e026,medium,1,1
5869,42e4141313e2222b50eef3d2a0df877fbd4ba1de,7364d8ee8c4d90f43f9c3cc86daca440dc8001d9,high,0,0
5877,020b27e192a4fd10ae4fb8fa05ded42c3c75a4b7,d84ee558111810480bf2283f1ad8eac4657b4a8d,medium,0,0
5878,6e2faf6983475bc7dfd75105569b5c5b8cf36dbc,1ed905cbec53638e353616453cf5b1f667753fb7,medium,1,1
5882,ea4044a3d49f6f7b0979e00c5bfd5808d1d45fcb,c55082fef4b71fd192097b715d545ef79619bb6c,high,1,1
5883,1604d4c82ac16bdb649f74b2d8e91d84bd852961,2e92e916d30da0e4924c631f4c063d19323321ba,medium,0,0
5884,69277b98d9de87c8eb32300e3250f7f91d2fd2e7,f1f44d883702e0f39e38f69e4c09536a7863b724,medium,1,1
5886,9b868b32fa942bd4192efab98e0b09ff77cf9b10,fe8d6d1710b544376017a2bd34751eafab186b11,high,1,1
5887,6679647a2c8c061bed140d113f53be5ab56a5da6,5c614a0399e21caca588408c5674d8cbb4c5171b,low,0,0
5888,779497706ed5b7a7f7cfef1e919cdf091fe8ce08,5f88aef1ea8fade58ad6d012aad6c708874a2aa8,medium,0,0
5890,51f74ed211bc0bd360edb494a3e5210339cb2956,d113f98bb5e74054dbb5b1c53b8b2dd4a2da30a1,high,1,1
